"id","payment_id","region","region_code","circle","circle_code","division_name","division_code","consumer_id","consumer_name","payment_mode","payment_date","punching_date","payment_amount","status","dept_name","dept_code","govrmt_private","arrear_paid","current_bill_paid","status_on_punching","payment_cancelled_date"
2599,400123,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H2451038215,M/S ISHAN ENTERPRISES,Virtual Account,2024-06-27,2024-06-27,101980,Success,,,PVT,100092.00,1888.00,CONNECTED,
2182,399676,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H2451038241,SHRI BAHADUR SINGH ,Virtual Account,2024-06-13,2024-06-13,189177,Success,,,PVT,0,189177,CONNECTED,
2729,400296,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H2451038244,M/S ISHITA RICE MILL ,Virtual Account,2024-06-28,2024-06-28,267308,Success,,,PVT,267250.000,58.000,CONNECTED,
2261,399809,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H2451038245,GOLF VIEW CLUB AND RESORTS PRIVATE LIMITED,SBI Collect,2024-06-13,2024-06-18,137870,Success,,,PVT,0,137870,CONNECTED,
1537,399473,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H2451038255,M/S VRIJMOHAN AGRO MILLS PVT LTD,Virtual Account,2024-06-12,2024-06-12,17532,Success,,,PVT,0,17532,CONNECTED,
1409,398957,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H2451038272,SHREE YUVAN AGRO FOODS PRIVATE LIMITED,Virtual Account,2024-06-11,2024-06-11,914613,Success,,,PVT,0,914613,CONNECTED,
2859,400414,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H2451038321,"M/S JATIN RICE MILL, PROP. SMT. SAVITA PATEL",Virtual Account,2024-06-29,2024-06-29,1495,Success,,,PVT,0,1495,CONNECTED,
203,397791,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H2451038321,"M/S JATIN RICE MILL, PROP. SMT. SAVITA PATEL",Virtual Account,2024-06-04,2024-06-04,88812,Success,,,PVT,0,88812,CONNECTED,
2070,399719,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H2451038322,M/S SHRI ANNAPURNA RICE AND FLOUR MILL,SBI Collect,2024-06-12,2024-06-14,101977,Success,,,PVT,0,101977,CONNECTED,
1956,399309,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H2451038434,M/S RONAK RICE MILL ,Virtual Account,2024-06-11,2024-06-11,155636,Success,,,PVT,0,155636,CONNECTED,
2071,399720,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H2451038476,M/S  BRIJNANDAN  FOODS,SBI Collect,2024-06-12,2024-06-14,330859,Success,,,PVT,0,330859,CONNECTED,
1572,399418,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H2451038489,M/S SEHAT AGRO PRIVATE LIMITED ,SBI Collect,2024-06-10,2024-06-12,171961,Success,,,PVT,0,171961,CONNECTED,
1507,399037,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H2451038649,M/S  SHRI KESHARIYA AGRO FOODS PRIVATE LIMITED ,Virtual Account,2024-06-11,2024-06-11,467976,Success,,,PVT,0,467976,CONNECTED,
1725,399166,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H2451038707,M/S JAI MARUTI FOODS,Virtual Account,2024-06-11,2024-06-11,449907,Success,,,PVT,0,449907,CONNECTED,
2369,399919,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H2451038717,SHRI GIRIRAJ AGRO MILLS,Virtual Account,2024-06-20,2024-06-20,195087,Success,,,PVT,0,195087,CONNECTED,
773,398308,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H2451038750,M/S BHOPAL CATTLE FEED PVT .LTD.,Virtual Account,2024-06-10,2024-06-10,306386,Success,,,PVT,0,306386,CONNECTED,
1167,398627,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H2566396742,MS SWASTIKA INDUSTRIES,Virtual Account,2024-06-10,2024-06-10,235959,Success, NA,"",PVT,0,235959,CONNECTED,
1842,399459,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H2707888669,M/S SHREEBRAJRAJ AGRI PRODUCTS PVT. LTD. PIPARIYA,Virtual Account,2024-06-12,2024-06-12,441172,Success, NA,"",PVT,0,441172,CONNECTED,
1623,399109,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H2937022000,MS ANNAPURNA FOODS,E Payment,2024-06-10,2024-06-11,484909,Success, NA,"",PVT,0,484909,CONNECTED,
804,398340,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H3121983421,MS  RAKESH KATAKWAR MNR RESORT,Virtual Account,2024-06-10,2024-06-10,181914,Success, NA,"",PVT,0,181914,CONNECTED,
1360,398908,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H3275084165,MS JAI GIRIRAJ RICE AND AGRO  MILL PVT. LTD.,Virtual Account,2024-06-11,2024-06-11,3408117,Success, NA,"",PVT,0,3408117,CONNECTED,
1015,398796,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H3408022000,NARMADA ASSOCIATES,Virtual Account,2024-06-11,2024-06-11,271671,Success, NA,"",PVT,0,271671,CONNECTED,
1708,399149,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H3791061972,MS FINE PULSES VILLAGE SILARI,Virtual Account,2024-06-11,2024-06-11,394738,Success, NA,"",PVT,0,394738,CONNECTED,
782,398317,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H4674562605,RMM AGRO EXPORTS PVT LTD,Virtual Account,2024-06-10,2024-06-10,3605305,Success, NA,"",PVT,0,3605305,CONNECTED,
230,398255,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H4802504223,SHREE VENKATESH AGRO INDUSTRIES,Virtual Account,2024-06-09,2024-06-09,383589,Success, NA,"",PVT,0,383589,CONNECTED,
1109,398573,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H5335204353,M/S PANDAV AGRO FOOD PROCESSING,Virtual Account,2024-06-10,2024-06-10,1066368,Success, NA,"",PVT,0,1066368,CONNECTED,
1886,399239,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H7185577554,SHRI SARTAJ SINGH,RTGS,2024-06-11,2024-06-11,227258,Success, NA,"",PVT,0,227258,CONNECTED,
476,397930,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H9457843061,M/S ADANI AGRI LOGISTIC(HOSHANGABAD)LTD,Virtual Account,2024-06-05,2024-06-05,121909,Success, NA,"",PVT,0,121909,CONNECTED,
231,397832,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H9837022000,MS RAMDEV SUGER PVT.LTD.,Virtual Account,2024-06-05,2024-06-05,782317,Success, NA,"",PVT,0,782317,CONNECTED,
820,398356,Bhopal(BR),"2310100",Narmadapuram,"2451000",Pipariya,"2454600",H9867022000,MS SAI INDUSTRIES NEAR HANUMAN MANDIR SHOBHAPUR ROAD PIPARIYA,Virtual Account,2024-06-10,2024-06-10,188500,Success, NA,"",PVT,0,188500,CONNECTED,
52,398232,Bhopal(BR),"2310100",Narmadapuram,"2451000",Sohagpur,"2454800",H0124903796,MS S.E.OIL INDUSTRIES PVT.LTD.,Virtual Account,2024-06-08,2024-06-08,519267,Success, NA,"",PVT,0,519267,CONNECTED,
1311,398859,Bhopal(BR),"2310100",Narmadapuram,"2451000",Sohagpur,"2454800",H0137571245,JAI KAHNA RICE AND AGRO MILLS PRIVATE LIMITED,Virtual Account,2024-06-11,2024-06-11,1900466,Success, NA,"",PVT,0,1900466,CONNECTED,
948,398484,Bhopal(BR),"2310100",Narmadapuram,"2451000",Sohagpur,"2454800",H1527820696,THE EX.ENG.AUDYOGIK KENDRA VIKAS NIGAM,Virtual Account,2024-06-10,2024-06-10,86267,Success,STATE GOVT. OTHER DEPT.,G05000,GOVT,0,86267,CONNECTED,
831,398367,Bhopal(BR),"2310100",Narmadapuram,"2451000",Sohagpur,"2454800",H2101282000,MS SATYGRAHA DERIYA  SONS,Virtual Account,2024-06-10,2024-06-10,152677,Success, NA,"",PVT,0,152677,CONNECTED,
937,398473,Bhopal(BR),"2310100",Narmadapuram,"2451000",Sohagpur,"2454800",H2451037923,THE EXECUTIVE ENGINEER MPIDC,Virtual Account,2024-06-10,2024-06-10,80128,Success,STATE GOVT. OTHER DEPT.,G05000,GOVT,0,80128,CONNECTED,
2842,400397,Bhopal(BR),"2310100",Narmadapuram,"2451000",Sohagpur,"2454800",H2451038542,M/S INOX AIR PRODUCTS PVT LTD,Virtual Account,2024-06-29,2024-06-29,27222982,Success,,,PVT,0,27222982,CONNECTED,
1483,399021,Bhopal(BR),"2310100",Narmadapuram,"2451000",Sohagpur,"2454800",H4667527729,SECRETARY SHRI GAJANAN SHIKSHA SAMITI,Virtual Account,2024-06-11,2024-06-11,85000,Success, NA,"",PVT,0,85000,CONNECTED,
316,397690,Bhopal(BR),"2310100",Narmadapuram,"2451000",Sohagpur,"2454800",H7800262243,THE ADD.CEO MA NARMADA MAHILA AJEEVIKA UDHYOGIK SAHAKARI SANGH MARYADIT NARMADAPURAM(M.P.),Virtual Account,2024-06-03,2024-06-03,285636,Success, FARMER WELFARE AND AGRICULTURAL DEVELOPMENT,G00601,GOVT,0,285636,CONNECTED,
1811,399552,Bhopal(BR),"2310100",Narmadapuram,"2451000",Sohagpur,"2454800",H8867022000,MS JEHAN NUMA HOTAL PVT. LT,Virtual Account,2024-06-12,2024-06-13,169944,Success, NA,"",PVT,11139.00,158805.00,CONNECTED,
8,398763,Bhopal(BR),"2310100",Narmadapuram,"2451000",Sohagpur,"2454800",H9687022000,MS JAYSHREE FLOURFOODS P.LTD,Virtual Account,2024-06-11,2024-06-11,139795,Success, NA,"",PVT,0,139795,CONNECTED,
2082,399748,Bhopal(BR),"2310100",Raisen,"2550000",Bareli,"2335300",H1307022000,MAHESHWARI MILLING INDUSTRIS,Virtual Account,2024-06-14,2024-06-14,9131,Success, NA,"",PVT,0,9131,CONNECTED,
23,397826,Bhopal(BR),"2310100",Raisen,"2550000",Bareli,"2335300",H1307022000,MAHESHWARI MILLING INDUSTRIS,Virtual Account,2024-06-05,2024-06-05,207677,Success, NA,"",PVT,0,207677,CONNECTED,
335,397709,Bhopal(BR),"2310100",Raisen,"2550000",Bareli,"2335300",H2195534188,SHIVPRIYA DAL MILL,Virtual Account,2024-06-03,2024-06-03,60419,Success, NA,"",PVT,0,60419,CONNECTED,
856,398392,Bhopal(BR),"2310100",Raisen,"2550000",Bareli,"2335300",H2307022000,MS APARNA FOODS P LTD.,Virtual Account,2024-06-10,2024-06-10,1778054,Success, NA,"",PVT,0,1778054,CONNECTED,
2581,400226,Bhopal(BR),"2310100",Raisen,"2550000",Bareli,"2335300",H2551000014,RAGHUWANSHI INTERPRISES,Virtual Account,2024-06-28,2024-06-28,150000,Success,,,PVT,115953.000,34047.000,CONNECTED,
282,397850,Bhopal(BR),"2310100",Raisen,"2550000",Bareli,"2335300",H2551000014,RAGHUWANSHI INTERPRISES,Virtual Account,2024-06-05,2024-06-05,200000,Success,,,PVT,172223.000,27777.000,CONNECTED,
1501,399389,Bhopal(BR),"2310100",Raisen,"2550000",Bareli,"2335300",H2551038080,GURU KRIPA PALACE,Virtual Account,2024-06-12,2024-06-12,155971,Success,,,PVT,0,155971,CONNECTED,
1084,398830,Bhopal(BR),"2310100",Raisen,"2550000",Bareli,"2335300",H2551038372,FORTUNE RICELAND PVT. LTD.,Virtual Account,2024-06-11,2024-06-11,1070743,Success,,,PVT,0,1070743,CONNECTED,
796,398332,Bhopal(BR),"2310100",Raisen,"2550000",Bareli,"2335300",H2551038390,SHRI KAMESHWARI FOODS INDIA PVT. LTD.,Virtual Account,2024-06-10,2024-06-10,1352542,Success,,,PVT,0,1352542,CONNECTED,
69,397595,Bhopal(BR),"2310100",Raisen,"2550000",Bareli,"2335300",H2551038538,SHRI NATH RICE INDUSTRIES PVT. LTD.,Virtual Account,2024-06-02,2024-06-02,1273947,Success,,,PVT,0,1273947,CONNECTED,
746,398213,Bhopal(BR),"2310100",Raisen,"2550000",Bareli,"2335300",H2551038544,ASTITVA RICE INDUSTRIES,Virtual Account,2024-06-07,2024-06-07,188541,Success,,,PVT,0,188541,CONNECTED,
1660,399442,Bhopal(BR),"2310100",Raisen,"2550000",Bareli,"2335300",H2551038696,MEKAL FOOD PRODUCTS PRIVATE LIMITED,NEFT,2024-06-11,2024-06-12,3445062,Success,,,PVT,0,3445062,CONNECTED,
1789,399191,Bhopal(BR),"2310100",Raisen,"2550000",Bareli,"2335300",H3213518542,THE DY.GENERAL MANAGERPIU,Virtual Account,2024-06-11,2024-06-11,652131,Success, JAL NIGAM,"",GOVT,0,652131,CONNECTED,
1392,398940,Bhopal(BR),"2310100",Raisen,"2550000",Bareli,"2335300",H3307022000,THE PRINCIPAL JAWAHAR NAVODAY,Virtual Account,2024-06-11,2024-06-11,151205,Success, SCHOOL EDUCATION DEPARTMENT OTHERS,G01104,GOVT,0,151205,CONNECTED,
2164,399657,Bhopal(BR),"2310100",Raisen,"2550000",Bareli,"2335300",H3356130975,THE CMO NAGAR PARISHAD BADI,E Payment,2024-06-12,2024-06-13,297915,Success,NAGAR PANCHAYAT WATER SUPPLY,G00401,GOVT,148354.000,149561.000,CONNECTED,
1716,399157,Bhopal(BR),"2310100",Raisen,"2550000",Bareli,"2335300",H4176319780,THE DY.GENERAL MANAGERPIU MP JAL NIGAM MARYADIT BHOPAL,Virtual Account,2024-06-11,2024-06-11,1036828,Success, JAL NIGAM,"",GOVT,0,1036828,CONNECTED,
1006,398526,Bhopal(BR),"2310100",Raisen,"2550000",Bareli,"2335300",H4538022000,THE G.M. M.P.STATE AGRO IND.,SBI Collect,2024-06-06,2024-06-10,96135,Success,HORTICULTURE AND FOOD PROCESSING DEPARTMENT,G00800,GOVT,0,96135,CONNECTED,
1530,399391,Bhopal(BR),"2310100",Raisen,"2550000",Bareli,"2335300",H5579165195,MAA NARMADA ATTA UDYOG UDAIPURA BARELI,Virtual Account,2024-06-12,2024-06-12,426292,Success, NA,"",PVT,0,426292,CONNECTED,
2892,400448,Bhopal(BR),"2310100",Raisen,"2550000",Bareli,"2335300",H5701301277,STARWAVE ENTERPRISES,RTGS,2024-06-29,2024-06-30,400000,Success, NA,"",PVT,381968.000,18032.000,CONNECTED,
1138,398598,Bhopal(BR),"2310100",Raisen,"2550000",Bareli,"2335300",H6685907010,UMA SHANKAR SHARMA,Virtual Account,2024-06-10,2024-06-10,200000,Success, NA,"",PVT,138450.000,61550.000,CONNECTED,
1438,398986,Bhopal(BR),"2310100",Raisen,"2550000",Bareli,"2335300",H7025967325,MS SHIVAM FOODS - VILL AMRAWAD BADI RAISEN,Virtual Account,2024-06-11,2024-06-11,166469,Success, NA,"",PVT,0,166469,CONNECTED,
1662,399444,Bhopal(BR),"2310100",Raisen,"2550000",Bareli,"2335300",H9522080392,MS REWA RICE MILLS PVT. LTD.,NEFT,2024-06-11,2024-06-12,1079087,Success, NA,"",PVT,0,1079087,CONNECTED,
1317,398865,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H0038022000,MS SAGAR MANUFACTURES P LTD,Virtual Account,2024-06-11,2024-06-11,84790416,Success, NA,"",PVT,0,84790416,CONNECTED,
1448,399375,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H0121861700,PIONEER INFRASTRUCTURE PROP SANJAY KOTHARI,Virtual Account,2024-06-12,2024-06-12,753995,Success, NA,"",PVT,0,753995,CONNECTED,
2680,400377,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H0163350611,WALLACE FLOUR MILLS CO. PVT. LTD.,Virtual Account,2024-06-29,2024-06-29,36131,Success, NA,"",PVT,0,36131,CONNECTED,
1997,399350,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H0838839981,SHREE ENTERPRISES,Virtual Account,2024-06-11,2024-06-11,1018124,Success, NA,"",PVT,0,1018124,CONNECTED,
373,397874,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H1470476021,SURYA STONE CRUSHER,RTGS,2024-06-04,2024-06-05,437539,Success, NA,"",PVT,0,437539,CONNECTED,
2081,399746,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H1888560007,M/S CHOUKSEY AGRO. PVT. LTD.,Virtual Account,2024-06-14,2024-06-14,975861,Success, NA,"",PVT,0,975861,CONNECTED,
1049,398822,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H1902474876,ISHA BLACK METAL,Virtual Account,2024-06-11,2024-06-11,351515,Success, NA,"",PVT,0,351515,CONNECTED,
2883,400438,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H1935377841,DEEP BLACK METALS,Virtual Account,2024-06-29,2024-06-29,325000,Success, NA,"",PVT,285024.000,39976.000,CONNECTED,
1682,399123,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H2135284905,J S STONE CRUSHER,Virtual Account,2024-06-11,2024-06-11,401738,Success, NA,"",PVT,0,401738,CONNECTED,
1681,399122,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H2551037945,CHEMMAN LABS PVT. LTD.,Virtual Account,2024-06-11,2024-06-11,1360000,Success,,,PVT,1314581.000,45419.000,CONNECTED,
926,398462,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H2551038019,ANAND TECH PLAST PRIVATE LIMITED,Virtual Account,2024-06-10,2024-06-10,166015,Success,,,PVT,0,166015,CONNECTED,
2767,400273,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H2551038023,M K BRICKS,Virtual Account,2024-06-28,2024-06-28,413692,Success,,,PVT,389845.000,23847.000,CONNECTED,
2169,399663,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H2551038375,BANSAL CONSTRUCTION WORKS PVT. LTD.,Virtual Account,2024-06-13,2024-06-13,392334,Success,,,PVT,0,392334,CONNECTED,
2191,399685,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H2551038389,BANSAL CONSTRUCTION WORKS PVT. LTD.,Virtual Account,2024-06-13,2024-06-13,1288175,Success,,,PVT,0,1288175,CONNECTED,
1550,399033,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H2551038611,GLAFIX INDUSTRIES PVT. LTD.,SBI Collect,2024-06-10,2024-06-11,948068,Success,,,PVT,0,948068,CONNECTED,
2413,399963,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H2551038615,HIMALAYAN FRESH MUSHROOM,Virtual Account,2024-06-23,2024-06-23,160000,Success,,,PVT,16417.000,143583.000,CONNECTED,
2118,399627,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H2551038677,REWATI RAMAN OVERSEAS PVT. LTD.,SBI Collect,2024-06-11,2024-06-13,1442504,Success,,,PVT,0,1442504,CONNECTED,
673,398241,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H2551038704,SRI SHAMBHU NUTRIENTS FOODS,Virtual Account,2024-06-08,2024-06-08,478499,Success,,,PVT,0,478499,CONNECTED,
1328,398876,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H2551038804,BANSEE DHAR AGRO FOODS PVT. LTD.,Virtual Account,2024-06-11,2024-06-11,850223,Success,,,PVT,0,850223,CONNECTED,
2294,399825,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H2844228157,SAI METAL STONE CRUSHER,SBI Collect,2024-06-14,2024-06-18,174154,Success, NA,"",PVT,0,174154,CONNECTED,
422,397875,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H2858022000,MS SEC. SHRINIWAS EDU.SOCIETY,E Payment,2024-06-04,2024-06-05,100778,Success, NA,"",PVT,0,100778,CONNECTED,
2696,400106,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H3695461668,A AND S CONSTRUCTION,Virtual Account,2024-06-26,2024-06-26,200000,Success, NA,"",PVT,167503.000,32497.000,CONNECTED,
1449,399376,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H3727022000,MS KARAN METAL STONE CRUSHER,Virtual Account,2024-06-12,2024-06-12,308956,Success, NA,"",PVT,0,308956,CONNECTED,
1386,398934,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H4994056806,M/S GOVIND RAI - CONTRACTOR- (STONE CRUSHER),Virtual Account,2024-06-11,2024-06-11,252152,Success, NA,"",PVT,0,252152,CONNECTED,
1670,399110,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H5114456737,M/S NANDORA INFRA - (STONE CRUSHER),RTGS,2024-06-10,2024-06-11,750000,Success, NA,"",PVT,0,750000,CONNECTED,
1887,399240,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H5860396761,ROYAL GRAIN PVT. LTD.,SBI Collect,2024-06-11,2024-06-11,918547,Success, NA,"",PVT,0,918547,CONNECTED,
2873,400428,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H6493205802,M/S SANDEEP METAL STONE CRUSHER,Virtual Account,2024-06-29,2024-06-29,372000,Success, NA,"",PVT,327604.000,44396.000,CONNECTED,
693,398178,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H6536077231,MADHYA PRADESH COUNCIL OF SCIENCE TECHNOLOGY,SBI Collect,2024-06-06,2024-06-07,145526,Success,STATE GOVT. OTHER DEPT.,G05000,GOVT,0,145526,CONNECTED,
1981,399334,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H6657970961,PREM GANGA STONE CRUSHER,Virtual Account,2024-06-11,2024-06-11,490387,Success, NA,"",PVT,0,490387,CONNECTED,
452,397906,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H6790501654,DILIP METALS,Virtual Account,2024-06-05,2024-06-05,274089,Success, NA,"",PVT,0,274089,CONNECTED,
2046,399699,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H6957130006,SUNIL STONE CRUSHER,Virtual Account,2024-06-14,2024-06-14,402823,Success, NA,"",PVT,0,402823,CONNECTED,
494,398018,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H7357746879,M/S GANGOTRI STONE CRUSHER,Virtual Account,2024-06-06,2024-06-06,482191,Success, NA,"",PVT,0,482191,CONNECTED,
1383,398931,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H7428094439,SANATAN AGRIFOOD LLP,Virtual Account,2024-06-11,2024-06-11,2260572,Success, NA,"",PVT,0,2260572,CONNECTED,
2861,400416,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H7550804494,RAJEEV ARORA,Virtual Account,2024-06-29,2024-06-29,150000,Success, NA,"",PVT,150000,0,CONNECTED,
2497,400348,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H7550804494,RAJEEV ARORA,Virtual Account,2024-06-29,2024-06-29,150000,Success, NA,"",PVT,129331.000,20669.000,CONNECTED,
587,398117,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H7618234052,MP PLASTIC PARK DEVELOPMENT CORPORATION LTD.,SBI Collect,2024-06-05,2024-06-07,205936,Success, NA,"",PVT,0,205936,CONNECTED,
1888,399241,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H8467244402,MS SAGAR NUTRIMENTS PVT. LTD.,RTGS,2024-06-11,2024-06-11,5780543,Success, NA,"",PVT,0,5780543,CONNECTED,
2119,399628,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H9620333823,VELJI RATNA SORATHIA INFRA PVT. LTD.,SBI Collect,2024-06-11,2024-06-13,365831,Success, NA,"",PVT,0,365831,CONNECTED,
1232,398692,Bhopal(BR),"2310100",Raisen,"2550000",Obaidullaganj,"2335000",H9850790744,MS CONCRELITE,Virtual Account,2024-06-10,2024-06-10,160310,Success, NA,"",PVT,0,160310,CONNECTED,
896,398432,Bhopal(BR),"2310100",Raisen,"2550000",Raisen,"2334700",H0310504294,THE C.M.O.NAGAR PALIKA PARISHAD FILTER PLANT,Virtual Account,2024-06-10,2024-06-10,379863,Success,NAGAR PALIKA PARISHAD WATER SUPPLY,G00121,GOVT,0,379863,CONNECTED,
959,398495,Bhopal(BR),"2310100",Raisen,"2550000",Raisen,"2334700",H0742899981,MS RAASVIN RUBBERS PVT. LTD.,Virtual Account,2024-06-10,2024-06-10,200672,Success, NA,"",PVT,0,200672,CONNECTED,
906,398442,Bhopal(BR),"2310100",Raisen,"2550000",Raisen,"2334700",H1538022000,MS SOM DISTILARIES P LTD.,Virtual Account,2024-06-10,2024-06-10,563988,Success, NA,"",PVT,559.00,563429.00,CONNECTED,
2838,400393,Bhopal(BR),"2310100",Raisen,"2550000",Raisen,"2334700",H2551000018,B P FOOD PRODUCTS PRIVATE LIMITED,Virtual Account,2024-06-29,2024-06-29,601765,Success,,,PVT,520119.000,81646.000,CONNECTED,
846,398382,Bhopal(BR),"2310100",Raisen,"2550000",Raisen,"2334700",H2551037924,MADHYA BHARAT PHOSPHATE PVT LTD,Virtual Account,2024-06-10,2024-06-10,501071,Success,,,PVT,0,501071,CONNECTED,
1627,399424,Bhopal(BR),"2310100",Raisen,"2550000",Raisen,"2334700",H2551038013,CIVIL SURGEON DH RAISEN FOR OXYGEN PLANT,NEFT,2024-06-10,2024-06-12,125437,Success,HEALTH DEPARTMENT,G02500,GOVT,0,125437,CONNECTED,
1628,399425,Bhopal(BR),"2310100",Raisen,"2550000",Raisen,"2334700",H2551038036,NEW CIVIL SURGEONS GOVT HOSPITAL,NEFT,2024-06-10,2024-06-12,604373,Success,HEALTH DEPARTMENT,G02500,GOVT,0,604373,CONNECTED,
1999,399352,Bhopal(BR),"2310100",Raisen,"2550000",Raisen,"2334700",H2551038058,BHUMI STONEX INDIA,Virtual Account,2024-06-11,2024-06-11,50000,Success,,,PVT,27989.000,22011.000,CONNECTED,
2208,399750,Bhopal(BR),"2310100",Raisen,"2550000",Raisen,"2334700",H2551038058,BHUMI STONEX INDIA,Virtual Account,2024-06-14,2024-06-14,50000,Success,,,PVT,50000,0,CONNECTED,
2253,399802,Bhopal(BR),"2310100",Raisen,"2550000",Raisen,"2334700",H2551038058,BHUMI STONEX INDIA,Virtual Account,2024-06-18,2024-06-18,50000,Success,,,PVT,50000,0,CONNECTED,
2000,399353,Bhopal(BR),"2310100",Raisen,"2550000",Raisen,"2334700",H2551038058,BHUMI STONEX INDIA,Virtual Account,2024-06-11,2024-06-11,50000,Success,,,PVT,50000,0,CONNECTED,
1495,399383,Bhopal(BR),"2310100",Raisen,"2550000",Raisen,"2334700",H2551038058,BHUMI STONEX INDIA,Virtual Account,2024-06-12,2024-06-12,50000,Success,,,PVT,50000,0,CONNECTED,
